"id","clock_time","linkaddr_node_addr","seqno","all_cpu","all_lpm","all_transmit","all_listen","all_idle_transmit","all_idle_listen","cpu","lpm","transmit","listen","idle_transmit","idle_listen","date"
"221","5210","2.00","3","128779","1185868","64265","26528","0","0","37065","294657","13978","5984","0","0","2018-08-30 09:11:15"
"222","6475","2.00","4","156660","1481625","81607","33517","0","0","27881","295757","17342","6989","0","0","2018-08-30 09:11:25"
"223","7755","2.00","5","187133","1778832","100631","41443","0","0","30473","297207","19024","7926","0","0","2018-08-30 09:11:35"
"224","9035","2.00","6","214033","2079612","116987","48405","0","0","26900","300780","16356","6962","0","0","2018-08-30 09:11:45"
"225","10315","2.00","7","254400","2366925","133227","55063","0","0","40367","287313","16240","6658","0","0","2018-08-30 09:11:55"
"226","11595","2.00","8","283235","2665770","151207","62577","0","0","28835","298845","17980","7514","0","0","2018-08-30 09:12:05"
"227","12875","2.00","9","307559","2969126","165939","68869","0","0","24324","303356","14732","6292","0","0","2018-08-30 09:12:15"
"228","14155","2.00","10","350843","3253522","184383","76265","0","0","43284","284396","18444","7396","0","0","2018-08-30 09:12:25"
"229","15435","2.00","11","373991","3558054","198303","82282","0","0","23148","304532","13920","6017","0","0","2018-08-30 09:12:35"
"230","16715","2.00","12","397126","3862599","212224","88315","0","0","23135","304545","13921","6033","0","0","2018-08-30 09:12:45"
"231","17995","2.00","13","425680","4161725","229799","95638","0","0","28554","299126","17575","7323","0","0","2018-08-30 09:12:55"
"232","19275","2.00","14","463537","4451548","244298","102034","0","0","37857","289823","14499","6396","0","0","2018-08-30 09:13:05"
"233","20555","2.00","15","488403","4754362","259204","108659","0","0","24866","302814","14906","6625","0","0","2018-08-30 09:13:15"
"234","21835","2.00","16","513930","5056515","274748","115072","0","0","25527","302153","15544","6413","0","0","2018-08-30 09:13:25"
"235","23115","2.00","17","552533","5345592","289770","121536","0","0","38603","289077","15022","6464","0","0","2018-08-30 09:13:35"
"236","24395","2.00","18","580164","5645641","306938","128595","0","0","27631","300049","17168","7059","0","0","2018-08-30 09:13:45"
"237","25675","2.00","19","605073","5948412","322134","134874","0","0","24909","302771","15196","6279","0","0","2018-08-30 09:13:55"
"238","26955","2.00","20","629216","6251949","336692","140978","0","0","24143","303537","14558","6104","0","0","2018-08-30 09:14:05"
"239","28235","2.00","21","665650","6543195","350323","146993","0","0","36434","291246","13631","6015","0","0","2018-08-30 09:14:15"
"240","29515","2.00","22","689422","6847103","364533","153143","0","0","23772","303908","14210","6150","0","0","2018-08-30 09:14:25"
"241","30795","2.00","23","713749","7150456","379091","159333","0","0","24327","303353","14558","6190","0","0","2018-08-30 09:14:35"
"242","32075","2.00","24","764344","7427541","403221","168064","0","0","50595","277085","24130","8731","0","0","2018-08-30 09:14:45"
"243","33355","2.00","25","792603","7726962","420679","175104","0","0","28259","299421","17458","7040","0","0","2018-08-30 09:14:55"
"244","34635","2.00","26","817258","8029987","435527","181362","0","0","24655","303025","14848","6258","0","0","2018-08-30 09:15:05"
"245","35915","2.00","27","842315","8332610","450722","187927","0","0","25057","302623","15195","6565","0","0","2018-08-30 09:15:15"
"246","37195","2.00","28","887392","8615213","470440","195538","0","0","45077","282603","19718","7611","0","0","2018-08-30 09:15:25"
"247","38475","2.00","29","916596","8913689","488536","203071","0","0","29204","298476","18096","7533","0","0","2018-08-30 09:15:35"
"248","39755","2.00","30","940695","9217270","502920","209207","0","0","24099","303581","14384","6136","0","0","2018-08-30 09:15:45"
"249","41035","2.00","31","977231","9508414","516608","215017","0","0","36536","291144","13688","5810","0","0","2018-08-30 09:15:55"
"250","42315","2.00","32","1000406","9812919","530528","220956","0","0","23175","304505","13920","5939","0","0","2018-08-30 09:16:05"
"251","43595","2.00","33","1023588","10117417","544389","227202","0","0","23182","304498","13861","6246","0","0","2018-08-30 09:16:15"
"252","44875","2.00","34","1046561","10422124","558135","233052","0","0","22973","304707","13746","5850","0","0","2018-08-30 09:16:25"
"253","46155","2.00","35","1089093","10707272","575999","240208","0","0","42532","285148","17864","7156","0","0","2018-08-30 09:16:35"
"254","47435","2.00","36","1112972","11011073","590209","246487","0","0","23879","303801","14210","6279","0","0","2018-08-30 09:16:45"
"255","48715","2.00","37","1140834","11310891","607145","253597","0","0","27862","299818","16936","7110","0","0","2018-08-30 09:16:55"
"256","49995","2.00","38","1177982","11601423","621007","259622","0","0","37148","290532","13862","6025","0","0","2018-08-30 09:17:05"
"257","51275","2.00","39","1201958","11905127","635449","265818","0","0","23976","303704","14442","6196","0","0","2018-08-30 09:17:15"
"258","52555","2.00","40","1229528","12205237","652269","272744","0","0","27570","300110","16820","6926","0","0","2018-08-30 09:17:25"
"259","53835","2.00","41","1255451","12506994","667988","279267","0","0","25923","301757","15719","6523","0","0","2018-08-30 09:17:35"
"260","55115","2.00","42","1296400","12793725","684517","286184","0","0","40949","286731","16529","6917","0","0","2018-08-30 09:17:45"
"261","56395","2.00","43","1323142","13094663","700641","292966","0","0","26742","300938","16124","6782","0","0","2018-08-30 09:17:55"
"262","57675","2.00","44","1353142","13392343","719142","300434","0","0","30000","297680","18501","7468","0","0","2018-08-30 09:18:05"
"263","58955","2.00","45","1407941","13665224","746114","310187","0","0","54799","272881","26972","9753","0","0","2018-08-30 09:18:15"
"264","60235","2.00","46","1434054","13966791","761716","317136","0","0","26113","301567","15602","6949","0","0","2018-08-30 09:18:25"
"265","61515","2.00","47","1458873","14269652","776448","323492","0","0","24819","302861","14732","6356","0","0","2018-08-30 09:18:35"
"266","62795","2.00","48","1482072","14574133","790136","329461","0","0","23199","304481","13688","5969","0","0","2018-08-30 09:18:45"
"267","64075","2.00","49","1557415","14826477","833871","342972","0","0","75343","252344","43735","13511","0","0","2018-08-30 09:18:55"
"268","65355","2.00","50","1588034","15123538","853009","350459","0","0","30619","297061","19138","7487","0","0","2018-08-30 09:19:05"
"269","66635","2.00","51","1616961","15422291","870351","357882","0","0","28927","298753","17342","7423","0","0","2018-08-30 09:19:15"
"270","67915","2.00","52","1655022","15711910","884909","364519","0","0","38061","289619","14558","6637","0","0","2018-08-30 09:19:25"
"271","69195","2.00","53","1678146","16016466","898597","370558","0","0","23124","304556","13688","6039","0","0","2018-08-30 09:19:35"
"272","70475","2.00","54","1708201","16314091","917157","378288","0","0","30055","297625","18560","7730","0","0","2018-08-30 09:19:45"
"273","71755","2.00","55","1733108","16616864","932121","384636","0","0","24907","302773","14964","6348","0","0","2018-08-30 09:19:55"
"274","73035","2.00","56","1771022","16906630","946157","390834","0","0","37914","289766","14036","6198","0","0","2018-08-30 09:20:05"
"275","74330","2.00","57","1799210","17210164","963325","397890","0","0","28188","303534","17168","7056","0","0","2018-08-30 09:20:15"
"276","75595","2.00","58","1822879","17510126","977363","403940","0","0","23669","299962","14038","6050","0","0","2018-08-30 09:20:25"
"277","76875","2.00","59","1861131","17799554","991979","410278","0","0","38252","289428","14616","6338","0","0","2018-08-30 09:20:35"
"278","78155","2.00","60","1889132","18099233","1008856","417269","0","0","28001","299679","16877","6991","0","0","2018-08-30 09:20:45"
"279","79435","2.00","61","1912329","18403716","1022660","423485","0","0","23197","304483","13804","6216","0","0","2018-08-30 09:20:55"
"280","80715","2.00","62","1936707","18707018","1037044","430112","0","0","24378","303302","14384","6627","0","0","2018-08-30 09:21:05"
"281","81995","2.00","63","1982719","18988686","1056937","438213","0","0","46012","281668","19893","8101","0","0","2018-08-30 09:21:15"
"282","83275","2.00","64","2010193","19288892","1073467","445202","0","0","27474","300206","16530","6989","0","0","2018-08-30 09:21:25"
"283","84555","2.00","65","2037612","19589153","1090113","452352","0","0","27419","300261","16646","7150","0","0","2018-08-30 09:21:35"
"284","85835","2.00","66","2077927","19876518","1106295","459577","0","0","40315","287365","16182","7225","0","0","2018-08-30 09:21:45"
"285","87115","2.00","67","2110653","20171472","1126829","467639","0","0","32726","294954","20534","8062","0","0","2018-08-30 09:21:55"
"286","88395","2.00","68","2136885","20472920","1142721","474475","0","0","26232","301448","15892","6836","0","0","2018-08-30 09:22:05"
"287","89675","2.00","69","2165308","20772177","1159890","481955","0","0","28423","299257","17169","7480","0","0","2018-08-30 09:22:15"
"288","90955","2.00","70","2207820","21057345","1177696","489011","0","0","42512","285168","17806","7056","0","0","2018-08-30 09:22:25"
"289","92235","2.00","71","2231871","21361064","1191441","495606","0","0","24051","303719","13745","6595","0","0","2018-08-30 09:22:35"
"290","93515","2.00","72","2265864","21654661","1212959","504011","0","0","33992","293597","21518","8405","0","0","2018-08-30 09:22:45"
"291","94795","2.00","73","2307199","21941006","1229837","511698","0","0","41335","286345","16878","7687","0","0","2018-08-30 09:22:55"
"292","96075","2.00","74","2334670","22241215","1246367","518768","0","0","27470","300209","16530","7070","0","0","2018-08-30 09:23:05"
"293","97355","2.00","75","2375852","22527713","1273684","528442","0","0","41182","286498","27317","9674","0","0","2018-08-30 09:23:15"
"294","98635","2.00","76","2405049","22826196","1291720","535585","0","0","29197","298483","18036","7143","0","0","2018-08-30 09:23:25"
"295","99915","2.00","77","2444832","23114093","1307554","542162","0","0","39783","287897","15834","6577","0","0","2018-08-30 09:23:35"
"296","101195","2.00","78","2474230","23412375","1325592","549645","0","0","29398","298282","18038","7483","0","0","2018-08-30 09:23:45"
"297","102475","2.00","79","2497474","23716811","1339280","555510","0","0","23244","304436","13688","5865","0","0","2018-08-30 09:23:55"
"298","103755","2.00","80","2534852","24007113","1353490","561638","0","0","37378","290302","14210","6128","0","0","2018-08-30 09:24:05"
"299","105035","2.00","81","2563645","24306000","1371238","568797","0","0","28793","298887","17748","7159","0","0","2018-08-30 09:24:15"
"300","106315","2.00","82","2586709","24610616","1384868","574705","0","0","23064","304616","13630","5908","0","0","2018-08-30 09:24:25"
"301","107595","2.00","83","2609193","24915807","1398208","580374","0","0","22484","305191","13340","5669","0","0","2018-08-30 09:24:35"
"302","108875","2.00","84","2646370","25206315","1412128","586472","0","0","37176","290508","13920","6097","0","0","2018-08-30 09:24:45"
"303","110155","2.00","85","2671971","25508394","1427498","593402","0","0","25601","302079","15370","6930","0","0","2018-08-30 09:24:55"
"304","111435","2.00","86","2695072","25812973","1441186","599308","0","0","23101","304579","13688","5906","0","0","2018-08-30 09:25:05"
"305","112715","2.00","87","2733150","26102575","1455628","605571","0","0","38078","289602","14442","6263","0","0","2018-08-30 09:25:15"
"306","113995","2.00","88","2771408","26391997","1480103","615102","0","0","38258","289422","24475","9531","0","0","2018-08-30 09:25:25"
"307","115290","2.00","89","2795802","26699325","1494545","621463","0","0","24394","307328","14442","6361","0","0","2018-08-30 09:25:35"
"308","116555","2.00","90","2822989","26995776","1511017","628528","0","0","27187","296451","16472","7065","0","0","2018-08-30 09:25:45"
"309","117835","2.00","91","2860315","27286130","1525170","634807","0","0","37326","290354","14153","6279","0","0","2018-08-30 09:25:55"
"310","119115","2.00","92","2884007","27590118","1539206","640969","0","0","23692","303988","14036","6162","0","0","2018-08-30 09:26:05"
"311","120395","2.00","93","2909667","27892138","1554459","647566","0","0","25660","302020","15253","6597","0","0","2018-08-30 09:26:15"
"312","121675","2.00","94","2951230","28178255","1571453","655030","0","0","41563","286117","16994","7464","0","0","2018-08-30 09:26:25"
"313","122955","2.00","95","2979277","28477888","1588504","661964","0","0","28047","299633","17051","6934","0","0","2018-08-30 09:26:35"
"314","124235","2.00","96","3008101","28776744","1605906","669295","0","0","28824","298856","17402","7331","0","0","2018-08-30 09:26:45"
